0,0.0,0.0,-0.24858757062146894,-0.17231638418079095,-0.5536723163841808,-0.2570621468926554,-0.827683615819209,-0.2231638418079096,-1.0,-0.2033898305084746,-0.615819209039548,-0.559322033898305,-0.9491525423728814,-0.3107344632768362,-0.8559322033898306,-0.20056497175141244,-0.7655367231638418,-0.2401129943502825,-0.576271186440678,-0.480225988700565,-0.9265536723163842,-0.14689265536723164,-0.8022598870056498,-0.06779661016949153,-0.7090395480225988,-0.12994350282485875,-0.53954802259887,-0.3361581920903955,-0.847457627118644,-0.002824858757062147,-0.7175141242937854,0.05649717514124294,-0.6299435028248588,-0.014124293785310734,-0.4943502824858757,-0.16666666666666666,-0.7231638418079096,0.11864406779661017,-0.6242937853107344,0.16101694915254236,-0.5508474576271186,0.09322033898305085
0,0.0,0.0,-0.2457627118644068,-0.1864406779661017,-0.5508474576271186,-0.2740112994350282,-0.827683615819209,-0.24293785310734464,-1.0,-0.2175141242937853,-0.6101694915254238,-0.5677966101694916,-0.943502824858757,-0.3192090395480226,-0.8559322033898306,-0.2062146892655367,-0.7627118644067796,-0.23728813559322035,-0.5706214689265536,-0.4858757062146893,-0.9209039548022598,-0.15254237288135594,-0.7966101694915254,-0.07062146892655367,-0.7005649717514124,-0.1271186440677966,-0.5310734463276836,-0.3418079096045198,-0.8418079096045198,-0.005649717514124294,-0.711864406779661,0.05367231638418079,-0.6186440677966102,-0.014124293785310734,-0.4887005649717514,-0.1694915254237288,-0.7146892655367232,0.11864406779661017,-0.6186440677966102,0.15819209039548024,-0.5423728813559322,0.096045197740113
0,0.0,0.0,-0.1834862385321101,-0.27217125382262997,-0.5076452599388379,-0.43425076452599387,-0.8256880733944955,-0.42813455657492355,-1.0,-0.3425076452599388,-0.6055045871559633,-0.6513761467889908,-0.9908256880733946,-0.40978593272171254,-0.8899082568807339,-0.3058103975535168,-0.7920489296636085,-0.3486238532110092,-0.5963302752293578,-0.5076452599388379,-0.9847094801223242,-0.22324159021406728,-0.8532110091743119,-0.1529051987767584,-0.7492354740061162,-0.21100917431192662,-0.581039755351682,-0.3149847094801223,-0.926605504587156,-0.05198776758409786,-0.7920489296636085,0.0061162079510703364,-0.691131498470948,-0.06116207951070336,-0.5596330275229358,-0.09785932721712538,-0.8195718654434251,0.10703363914373089,-0.7155963302752294,0.1437308868501529,-0.6269113149847095,0.0856269113149847
0,0.0,0.0,-0.11567164179104478,-0.3880597014925373,-0.3880597014925373,-0.7276119402985075,-0.7126865671641791,-0.8768656716417911,-0.9626865671641791,-0.8171641791044776,-0.47388059701492535,-0.7910447761194029,-0.9253731343283582,-0.7798507462686567,-0.832089552238806,-0.6753731343283582,-0.7014925373134329,-0.6604477611940298,-0.5410447761194029,-0.5223880597014925,-0.9925373134328358,-0.5298507462686567,-0.8917910447761194,-0.44402985074626866,-0.7574626865671642,-0.417910447761194,-0.6119402985074627,-0.2462686567164179,-1.0,-0.27238805970149255,-0.8880597014925373,-0.208955223880597,-0.7574626865671642,-0.1865671641791045,-0.6753731343283582,0.022388059701492536,-0.9888059701492538,-0.041044776119402986,-0.8843283582089553,0.007462686567164179,-0.7686567164179104,0.029850746268656716
0,0.0,0.0,-0.07692307692307693,-0.4230769230769231,-0.35384615384615387,-0.7653846153846153,-0.6807692307692308,-0.9461538461538461,-0.9038461538461539,-0.8307692307692308,-0.45384615384615384,-0.6961538461538461,-0.9307692307692308,-0.7538461538461538,-0.8076923076923077,-0.6846153846153846,-0.6461538461538462,-0.6576923076923077,-0.5384615384615384,-0.40384615384615385,-0.9961538461538462,-0.5038461538461538,-0.8769230769230769,-0.4461538461538462,-0.7346153846153847,-0.4076923076923077,-0.6192307692307693,-0.11538461538461539,-1.0,-0.2423076923076923,-0.8730769230769231,-0.2,-0.7346153846153847,-0.16538461538461538,-0.6807692307692308,0.15384615384615385,-0.9653846153846154,0.0,-0.8576923076923076,0.026923076923076925,-0.7461538461538462,0.07692307692307693
0,0.0,0.0,-0.10408921933085502,-0.3940520446096654,-0.3828996282527881,-0.7174721189591078,-0.6840148698884758,-0.8921933085501859,-0.8996282527881041,-0.8104089219330854,-0.5018587360594795,-0.6877323420074349,-0.9479553903345725,-0.7286245353159851,-0.828996282527881,-0.6431226765799256,-0.6728624535315985,-0.6133828996282528,-0.5799256505576208,-0.41263940520446096,-1.0,-0.4721189591078067,-0.8810408921933085,-0.39776951672862454,-0.7397769516728625,-0.3754646840148699,-0.6431226765799256,-0.13382899628252787,-0.9888475836431226,-0.21189591078066913,-0.8698884758364313,-0.16356877323420074,-0.7323420074349443,-0.137546468401487,-0.6951672862453532,0.13011152416356878,-0.9516728624535316,0.01858736059479554,-0.8475836431226765,0.05204460966542751,-0.7360594795539034,0.08550185873605948
0,0.0,0.0,-0.218562874251497,-0.24251497005988024,-0.5179640718562875,-0.3532934131736527,-0.7754491017964071,-0.2904191616766467,-0.9011976047904192,-0.15568862275449102,-0.6766467065868264,-0.5359281437125748,-1.0,-0.2844311377245509,-0.9041916167664671,-0.17065868263473055,-0.8173652694610778,-0.19461077844311378,-0.6766467065868264,-0.39221556886227543,-0.9640718562874252,-0.09281437125748503,-0.844311377245509,-0.023952095808383235,-0.7485029940119761,-0.08383233532934131,-0.6526946107784432,-0.20958083832335328,-0.8952095808383234,0.0748502994011976,-0.7724550898203593,0.12275449101796407,-0.6856287425149701,0.05089820359281437,-0.6137724550898204,-0.008982035928143712,-0.7874251497005988,0.2155688622754491,-0.6796407185628742,0.24550898203592814,-0.6047904191616766,0.18562874251497005
0,0.0,0.0,-0.2289855072463768,-0.22608695652173913,-0.5304347826086957,-0.30144927536231886,-0.7739130434782608,-0.22028985507246376,-0.881159420289855,-0.0782608695652174,-0.7188405797101449,-0.4811594202898551,-1.0,-0.18840579710144928,-0.8956521739130435,-0.08695652173913043,-0.8144927536231884,-0.12173913043478261,-0.7043478260869566,-0.3565217391304348,-0.9507246376811594,-0.008695652173913044,-0.8231884057971014,0.043478260869565216,-0.7391304347826086,-0.02318840579710145,-0.663768115942029,-0.18840579710144928,-0.8695652173913043,0.14202898550724638,-0.7391304347826086,0.17101449275362318,-0.663768115942029,0.08695652173913043,-0.6057971014492753,0.0,-0.7507246376811594,0.26666666666666666,-0.6463768115942029,0.2811594202898551,-0.5797101449275363,0.2144927536231884
0,0.0,0.0,-0.24861878453038674,-0.16574585635359115,-0.5552486187845304,-0.19060773480662985,-0.7955801104972375,-0.07458563535911603,-0.9088397790055248,0.058011049723756904,-0.7541436464088398,-0.39502762430939226,-1.0,-0.04696132596685083,-0.8674033149171271,0.024861878453038673,-0.7983425414364641,-0.04419889502762431,-0.7044198895027625,-0.31767955801104975,-0.9337016574585635,0.09116022099447514,-0.787292817679558,0.12430939226519337,-0.7182320441988951,0.04143646408839779,-0.6325966850828729,-0.1850828729281768,-0.8204419889502762,0.20718232044198895,-0.6795580110497238,0.22375690607734808,-0.6160220994475138,0.13259668508287292,-0.5441988950276243,-0.03038674033149171,-0.6712707182320442,0.287292817679558,-0.56353591160221,0.287292817679558,-0.505524861878453,0.20165745856353592
0,0.0,0.0,-0.3502673796791444,0.06149732620320856,-0.6390374331550802,0.034759358288770054,-0.8449197860962567,0.06684491978609626,-0.9893048128342246,0.12299465240641712,-0.7914438502673797,-0.3716577540106952,-1.0,-0.026737967914438502,-0.8449197860962567,0.0427807486631016,-0.7406417112299465,-0.0213903743315508,-0.7085561497326203,-0.3850267379679144,-0.9117647058823529,0.053475935828877004,-0.732620320855615,0.09358288770053476,-0.6443850267379679,0.013368983957219251,-0.6016042780748663,-0.3315508021390374,-0.786096256684492,0.09358288770053476,-0.606951871657754,0.12834224598930483,-0.5240641711229946,0.0481283422459893,-0.4786096256684492,-0.232620320855615,-0.6203208556149733,0.0962566844919786,-0.49732620320855614,0.13101604278074866,-0.42513368983957217,0.06149732620320856
